id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
2612,ser żółty;jajka,0.176,ryż brązowy;ogórki,0.169,0.030,0.170,1.009
2613,ser żółty;ryż brązowy,0.171,jajka;ogórki,0.155,0.030,0.175,1.132
2614,ser żółty;ogórki,0.172,jajka;ryż brązowy,0.171,0.030,0.174,1.020
2615,jajka;ryż brązowy,0.171,ser żółty;ogórki,0.172,0.030,0.175,1.020
2616,jajka;ogórki,0.155,ser żółty;ryż brązowy,0.171,0.030,0.194,1.132
2617,ryż brązowy;ogórki,0.169,ser żółty;jajka,0.176,0.030,0.178,1.009
2618,ser żółty;jajka;ryż brązowy,0.076,ogórki,0.396,0.030,0.395,0.997
2619,ser żółty;jajka;ogórki,0.064,ryż brązowy,0.412,0.030,0.469,1.138
2620,ser żółty;ryż brązowy;ogórki,0.079,jajka,0.432,0.030,0.380,0.879
2621,jajka;ryż brązowy;ogórki,0.065,ser żółty,0.418,0.030,0.462,1.104
2622,jabłka;chleb pełnoziarnisty,0.162,banany;mleko,0.165,0.029,0.179,1.085
2623,jabłka;mleko,0.170,chleb pełnoziarnisty;banany,0.158,0.029,0.171,1.080
2624,jabłka;banany,0.160,chleb pełnoziarnisty;mleko,0.177,0.029,0.181,1.024
2625,chleb pełnoziarnisty;mleko,0.177,jabłka;banany,0.160,0.029,0.164,1.024
2626,chleb pełnoziarnisty;banany,0.158,jabłka;mleko,0.170,0.029,0.184,1.080
2627,banany;mleko,0.165,jabłka;chleb pełnoziarnisty,0.162,0.029,0.176,1.085
2628,jabłka;chleb pełnoziarnisty;mleko,0.075,banany,0.389,0.029,0.387,0.994
2629,jabłka;chleb pełnoziarnisty;banany,0.063,mleko,0.434,0.029,0.460,1.061
2630,jabłka;mleko;banany,0.065,chleb pełnoziarnisty,0.414,0.029,0.446,1.078
2631,chleb pełnoziarnisty;mleko;banany,0.070,jabłka,0.407,0.029,0.414,1.018
2632,chleb pełnoziarnisty;jogurt naturalny,0.169,banany;mleko,0.165,0.026,0.154,0.932
2633,chleb pełnoziarnisty;mleko,0.177,jogurt naturalny;banany,0.156,0.026,0.147,0.942
2634,chleb pełnoziarnisty;banany,0.158,jogurt naturalny;mleko,0.184,0.026,0.165,0.894
2635,jogurt naturalny;mleko,0.184,chleb pełnoziarnisty;banany,0.158,0.026,0.141,0.894
2636,jogurt naturalny;banany,0.156,chleb pełnoziarnisty;mleko,0.177,0.026,0.167,0.942
2637,banany;mleko,0.165,chleb pełnoziarnisty;jogurt naturalny,0.169,0.026,0.158,0.932
2638,chleb pełnoziarnisty;jogurt naturalny;mleko,0.074,banany,0.389,0.026,0.351,0.903
2639,chleb pełnoziarnisty;jogurt naturalny;banany,0.059,mleko,0.434,0.026,0.441,1.015
2640,chleb pełnoziarnisty;mleko;banany,0.070,jogurt naturalny,0.434,0.026,0.371,0.856
2641,jogurt naturalny;mleko;banany,0.063,chleb pełnoziarnisty,0.414,0.026,0.413,0.997
2642,jabłka;ser żółty,0.163,jajka;mleko,0.171,0.024,0.147,0.861
2643,ser żółty;jajka,0.176,jabłka;mleko,0.170,0.024,0.136,0.802
2644,ser żółty;mleko,0.194,jabłka;jajka,0.167,0.024,0.124,0.741
2645,jabłka;jajka,0.167,ser żółty;mleko,0.194,0.024,0.144,0.741
2646,jabłka;mleko,0.170,ser żółty;jajka,0.176,0.024,0.141,0.802
2647,jajka;mleko,0.171,jabłka;ser żółty,0.163,0.024,0.140,0.861
2648,jabłka;ser żółty;jajka,0.066,mleko,0.434,0.024,0.364,0.838
2649,jabłka;ser żółty;mleko,0.078,jajka,0.432,0.024,0.308,0.712
2650,ser żółty;jajka;mleko,0.070,jabłka,0.407,0.024,0.343,0.842
2651,jabłka;jajka;mleko,0.059,ser żółty,0.418,0.024,0.407,0.973
2652,jajka;ryż brązowy,0.171,chleb pełnoziarnisty;jogurt naturalny,0.169,0.029,0.170,1.003
2653,jajka;chleb pełnoziarnisty,0.180,ryż brązowy;jogurt naturalny,0.172,0.029,0.161,0.937
2654,jajka;jogurt naturalny,0.180,ryż brązowy;chleb pełnoziarnisty,0.176,0.029,0.161,0.915
2655,ryż brązowy;chleb pełnoziarnisty,0.176,jajka;jogurt naturalny,0.180,0.029,0.165,0.915
2656,ryż brązowy;jogurt naturalny,0.172,jajka;chleb pełnoziarnisty,0.180,0.029,0.169,0.937
2657,chleb pełnoziarnisty;jogurt naturalny,0.169,jajka;ryż brązowy,0.171,0.029,0.172,1.003
2658,jajka;ryż brązowy;chleb pełnoziarnisty,0.075,jogurt naturalny,0.434,0.029,0.387,0.891
2659,jajka;ryż brązowy;jogurt naturalny,0.067,chleb pełnoziarnisty,0.414,0.029,0.433,1.045
2660,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,ryż brązowy,0.412,0.029,0.453,1.100
2661,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.071,jajka,0.432,0.029,0.408,0.945
2662,ziemniaki;ser żółty,0.159,banany;mleko,0.165,0.032,0.201,1.220
2663,ziemniaki;mleko,0.178,ser żółty;banany,0.163,0.032,0.180,1.103
2664,ziemniaki;banany,0.146,ser żółty;mleko,0.194,0.032,0.219,1.130
2665,ser żółty;mleko,0.194,ziemniaki;banany,0.146,0.032,0.165,1.130
2666,ser żółty;banany,0.163,ziemniaki;mleko,0.178,0.032,0.196,1.103
2667,banany;mleko,0.165,ziemniaki;ser żółty,0.159,0.032,0.194,1.220
2668,ziemniaki;ser żółty;mleko,0.081,banany,0.389,0.032,0.395,1.016
2669,ziemniaki;ser żółty;banany,0.065,mleko,0.434,0.032,0.492,1.134
2670,ziemniaki;mleko;banany,0.061,ser żółty,0.418,0.032,0.525,1.255
2671,ser żółty;mleko;banany,0.073,ziemniaki,0.401,0.032,0.438,1.093
2672,jabłka;jajka,0.167,chleb pełnoziarnisty;mleko,0.177,0.022,0.132,0.744
2673,jabłka;chleb pełnoziarnisty,0.162,jajka;mleko,0.171,0.022,0.136,0.794
2674,jabłka;mleko,0.170,jajka;chleb pełnoziarnisty,0.180,0.022,0.129,0.719
2675,jajka;chleb pełnoziarnisty,0.180,jabłka;mleko,0.170,0.022,0.122,0.719
2676,jajka;mleko,0.171,jabłka;chleb pełnoziarnisty,0.162,0.022,0.129,0.794
2677,chleb pełnoziarnisty;mleko,0.177,jabłka;jajka,0.167,0.022,0.124,0.744
2678,jabłka;jajka;chleb pełnoziarnisty,0.059,mleko,0.434,0.022,0.373,0.859
2679,jabłka;jajka;mleko,0.059,chleb pełnoziarnisty,0.414,0.022,0.373,0.901
2680,jajka;chleb pełnoziarnisty;mleko,0.071,jabłka,0.407,0.022,0.310,0.761
2681,jabłka;ryż brązowy,0.175,jogurt naturalny;mleko,0.184,0.029,0.166,0.901
2682,jabłka;jogurt naturalny,0.177,ryż brązowy;mleko,0.181,0.029,0.164,0.905
2683,jabłka;mleko,0.170,ryż brązowy;jogurt naturalny,0.172,0.029,0.171,0.992
2684,ryż brązowy;jogurt naturalny,0.172,jabłka;mleko,0.170,0.029,0.169,0.992
2685,ryż brązowy;mleko,0.181,jabłka;jogurt naturalny,0.177,0.029,0.160,0.905
2686,jogurt naturalny;mleko,0.184,jabłka;ryż brązowy,0.175,0.029,0.158,0.901
2687,jabłka;ryż brązowy;jogurt naturalny,0.069,mleko,0.434,0.029,0.420,0.968
2688,jabłka;ryż brązowy;mleko,0.070,jogurt naturalny,0.434,0.029,0.414,0.955
2689,jabłka;jogurt naturalny;mleko,0.079,ryż brązowy,0.412,0.029,0.367,0.891
2690,ryż brązowy;jogurt naturalny;mleko,0.075,jabłka,0.407,0.029,0.387,0.950
2691,ser żółty;chleb pełnoziarnisty,0.160,ogórki;mleko,0.162,0.031,0.194,1.196
2692,ser żółty;ogórki,0.172,chleb pełnoziarnisty;mleko,0.177,0.031,0.180,1.018
2693,ser żółty;mleko,0.194,chleb pełnoziarnisty;ogórki,0.163,0.031,0.160,0.980
2694,chleb pełnoziarnisty;ogórki,0.163,ser żółty;mleko,0.194,0.031,0.190,0.980
2695,chleb pełnoziarnisty;mleko,0.177,ser żółty;ogórki,0.172,0.031,0.175,1.018
2696,ogórki;mleko,0.162,ser żółty;chleb pełnoziarnisty,0.160,0.031,0.191,1.196
2697,ser żółty;chleb pełnoziarnisty;ogórki,0.069,mleko,0.434,0.031,0.449,1.035
2698,ser żółty;chleb pełnoziarnisty;mleko,0.073,ogórki,0.396,0.031,0.425,1.072
2699,ser żółty;ogórki;mleko,0.076,chleb pełnoziarnisty,0.414,0.031,0.408,0.985
2700,chleb pełnoziarnisty;ogórki;mleko,0.064,ser żółty,0.418,0.031,0.484,1.159
2701,ser żółty;jajka,0.176,ogórki;banany,0.156,0.032,0.182,1.166
2702,ser żółty;ogórki,0.172,jajka;banany,0.157,0.032,0.186,1.185
2703,ser żółty;banany,0.163,jajka;ogórki,0.155,0.032,0.196,1.267
2704,jajka;ogórki,0.155,ser żółty;banany,0.163,0.032,0.206,1.267
2705,jajka;banany,0.157,ser żółty;ogórki,0.172,0.032,0.204,1.185
2706,ogórki;banany,0.156,ser żółty;jajka,0.176,0.032,0.205,1.166
2707,ser żółty;jajka;ogórki,0.064,banany,0.389,0.032,0.500,1.285
2708,ser żółty;jajka;banany,0.068,ogórki,0.396,0.032,0.471,1.188
2709,ser żółty;ogórki;banany,0.071,jajka,0.432,0.032,0.451,1.043
2710,jajka;ogórki;banany,0.064,ser żółty,0.418,0.032,0.500,1.196
2711,jajka;ryż brązowy,0.171,chleb pełnoziarnisty;banany,0.158,0.030,0.175,1.110
2712,jajka;chleb pełnoziarnisty,0.180,ryż brązowy;banany,0.149,0.030,0.167,1.119
2713,jajka;banany,0.157,ryż brązowy;chleb pełnoziarnisty,0.176,0.030,0.191,1.086
2714,ryż brązowy;chleb pełnoziarnisty,0.176,jajka;banany,0.157,0.030,0.170,1.086
2715,ryż brązowy;banany,0.149,jajka;chleb pełnoziarnisty,0.180,0.030,0.201,1.119
2716,chleb pełnoziarnisty;banany,0.158,jajka;ryż brązowy,0.171,0.030,0.190,1.110
2717,jajka;ryż brązowy;chleb pełnoziarnisty,0.075,banany,0.389,0.030,0.400,1.028
2718,jajka;ryż brązowy;banany,0.066,chleb pełnoziarnisty,0.414,0.030,0.455,1.098
2719,jajka;chleb pełnoziarnisty;banany,0.067,ryż brązowy,0.412,0.030,0.448,1.087
2720,ryż brązowy;chleb pełnoziarnisty;banany,0.061,jajka,0.432,0.030,0.492,1.138
2721,jajka;chleb pełnoziarnisty,0.180,jogurt naturalny;ogórki,0.162,0.022,0.122,0.754
2722,jajka;ogórki,0.155,chleb pełnoziarnisty;jogurt naturalny,0.169,0.022,0.142,0.840
2723,jajka;jogurt naturalny,0.180,chleb pełnoziarnisty;ogórki,0.163,0.022,0.122,0.750
2724,chleb pełnoziarnisty;ogórki,0.163,jajka;jogurt naturalny,0.180,0.022,0.135,0.750
2725,chleb pełnoziarnisty;jogurt naturalny,0.169,jajka;ogórki,0.155,0.022,0.130,0.840
2726,jogurt naturalny;ogórki,0.162,jajka;chleb pełnoziarnisty,0.180,0.022,0.136,0.754
2727,jajka;chleb pełnoziarnisty;ogórki,0.066,jogurt naturalny,0.434,0.022,0.333,0.768
2728,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,ogórki,0.396,0.022,0.344,0.868
2729,jajka;jogurt naturalny;ogórki,0.055,chleb pełnoziarnisty,0.414,0.022,0.400,0.966
2730,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,jajka,0.432,0.022,0.338,0.783
2731,ziemniaki;jabłka,0.160,chleb pełnoziarnisty;mleko,0.177,0.036,0.225,1.271
2732,ziemniaki;chleb pełnoziarnisty,0.164,jabłka;mleko,0.170,0.036,0.220,1.291
2733,ziemniaki;mleko,0.178,jabłka;chleb pełnoziarnisty,0.162,0.036,0.202,1.248
2734,jabłka;chleb pełnoziarnisty,0.162,ziemniaki;mleko,0.178,0.036,0.222,1.248
2735,jabłka;mleko,0.170,ziemniaki;chleb pełnoziarnisty,0.164,0.036,0.212,1.291
2736,chleb pełnoziarnisty;mleko,0.177,ziemniaki;jabłka,0.160,0.036,0.203,1.271
2737,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,mleko,0.434,0.036,0.537,1.238
2738,ziemniaki;jabłka;mleko,0.077,chleb pełnoziarnisty,0.414,0.036,0.468,1.129
2739,ziemniaki;chleb pełnoziarnisty;mleko,0.073,jabłka,0.407,0.036,0.493,1.212
2740,jabłka;chleb pełnoziarnisty;mleko,0.075,ziemniaki,0.401,0.036,0.480,1.197
2741,ser żółty;ryż brązowy,0.171,ogórki;mleko,0.162,0.031,0.181,1.119
2742,ser żółty;ogórki,0.172,ryż brązowy;mleko,0.181,0.031,0.180,0.996
2743,ser żółty;mleko,0.194,ryż brązowy;ogórki,0.169,0.031,0.160,0.946
2744,ryż brązowy;ogórki,0.169,ser żółty;mleko,0.194,0.031,0.183,0.946
2745,ryż brązowy;mleko,0.181,ser żółty;ogórki,0.172,0.031,0.171,0.996
2746,ogórki;mleko,0.162,ser żółty;ryż brązowy,0.171,0.031,0.191,1.119
2747,ser żółty;ryż brązowy;ogórki,0.079,mleko,0.434,0.031,0.392,0.904
2748,ser żółty;ryż brązowy;mleko,0.076,ogórki,0.396,0.031,0.408,1.030
2749,ser żółty;ogórki;mleko,0.076,ryż brązowy,0.412,0.031,0.408,0.990
2750,ryż brązowy;ogórki;mleko,0.074,ser żółty,0.418,0.031,0.419,1.002
2751,ziemniaki;ser żółty,0.159,ryż brązowy;banany,0.149,0.024,0.151,1.013
2752,ziemniaki;ryż brązowy,0.156,ser żółty;banany,0.163,0.024,0.154,0.944
2753,ziemniaki;banany,0.146,ser żółty;ryż brązowy,0.171,0.024,0.164,0.961
2754,ser żółty;ryż brązowy,0.171,ziemniaki;banany,0.146,0.024,0.140,0.961
2755,ser żółty;banany,0.163,ziemniaki;ryż brązowy,0.156,0.024,0.147,0.944
2756,ryż brązowy;banany,0.149,ziemniaki;ser żółty,0.159,0.024,0.161,1.013
2757,ziemniaki;ser żółty;ryż brązowy,0.062,banany,0.389,0.024,0.387,0.995
2758,ziemniaki;ser żółty;banany,0.065,ryż brązowy,0.412,0.024,0.369,0.896
2759,ziemniaki;ryż brązowy;banany,0.056,ser żółty,0.418,0.024,0.429,1.025
2760,ser żółty;ryż brązowy;banany,0.061,ziemniaki,0.401,0.024,0.393,0.981
2761,jabłka;ryż brązowy,0.175,chleb pełnoziarnisty;ogórki,0.163,0.022,0.126,0.771
2762,jabłka;chleb pełnoziarnisty,0.162,ryż brązowy;ogórki,0.169,0.022,0.136,0.804
2763,jabłka;ogórki,0.150,ryż brązowy;chleb pełnoziarnisty,0.176,0.022,0.147,0.833
2764,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka;ogórki,0.150,0.022,0.125,0.833
2765,ryż brązowy;ogórki,0.169,jabłka;chleb pełnoziarnisty,0.162,0.022,0.130,0.804
2766,chleb pełnoziarnisty;ogórki,0.163,jabłka;ryż brązowy,0.175,0.022,0.135,0.771
2767,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,ogórki,0.396,0.022,0.278,0.703
2768,jabłka;ryż brązowy;ogórki,0.060,chleb pełnoziarnisty,0.414,0.022,0.367,0.886
2769,jabłka;chleb pełnoziarnisty;ogórki,0.053,ryż brązowy,0.412,0.022,0.415,1.008
2770,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,jabłka,0.407,0.022,0.301,0.740
2771,ziemniaki;ser żółty,0.159,ryż brązowy;ogórki,0.169,0.034,0.214,1.265
2772,ziemniaki;ryż brązowy,0.156,ser żółty;ogórki,0.172,0.034,0.218,1.267
2773,ziemniaki;ogórki,0.153,ser żółty;ryż brązowy,0.171,0.034,0.222,1.300
2774,ser żółty;ryż brązowy,0.171,ziemniaki;ogórki,0.153,0.034,0.199,1.300
2775,ser żółty;ogórki,0.172,ziemniaki;ryż brązowy,0.156,0.034,0.198,1.267
2776,ryż brązowy;ogórki,0.169,ziemniaki;ser żółty,0.159,0.034,0.201,1.265
2777,ziemniaki;ser żółty;ryż brązowy,0.062,ogórki,0.396,0.034,0.548,1.385
2778,ziemniaki;ser żółty;ogórki,0.067,ryż brązowy,0.412,0.034,0.507,1.232
2779,ziemniaki;ryż brązowy;ogórki,0.074,ser żółty,0.418,0.034,0.459,1.099
2780,ser żółty;ryż brązowy;ogórki,0.079,ziemniaki,0.401,0.034,0.430,1.073
2781,ser żółty;jajka,0.176,chleb pełnoziarnisty;jogurt naturalny,0.169,0.023,0.131,0.773
2782,ser żółty;chleb pełnoziarnisty,0.160,jajka;jogurt naturalny,0.180,0.023,0.144,0.799
2783,ser żółty;jogurt naturalny,0.175,jajka;chleb pełnoziarnisty,0.180,0.023,0.131,0.730
2784,jajka;chleb pełnoziarnisty,0.180,ser żółty;jogurt naturalny,0.175,0.023,0.128,0.730
2785,jajka;jogurt naturalny,0.180,ser żółty;chleb pełnoziarnisty,0.160,0.023,0.128,0.799
2786,chleb pełnoziarnisty;jogurt naturalny,0.169,ser żółty;jajka,0.176,0.023,0.136,0.773
2787,ser żółty;jajka;chleb pełnoziarnisty,0.072,jogurt naturalny,0.434,0.023,0.319,0.736
2788,ser żółty;jajka;jogurt naturalny,0.077,chleb pełnoziarnisty,0.414,0.023,0.299,0.722
2789,ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.061,jajka,0.432,0.023,0.377,0.873
2790,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,ser żółty,0.418,0.023,0.359,0.860
2791,jabłka;ser żółty,0.163,ryż brązowy;banany,0.149,0.025,0.153,1.029
2792,ser żółty;ryż brązowy,0.171,jabłka;banany,0.160,0.025,0.146,0.914
2793,ser żółty;banany,0.163,jabłka;ryż brązowy,0.175,0.025,0.153,0.876
2794,jabłka;ryż brązowy,0.175,ser żółty;banany,0.163,0.025,0.143,0.876
2795,jabłka;banany,0.160,ser żółty;ryż brązowy,0.171,0.025,0.156,0.914
2796,ryż brązowy;banany,0.149,jabłka;ser żółty,0.163,0.025,0.168,1.029
2797,jabłka;ser żółty;ryż brązowy,0.068,banany,0.389,0.025,0.368,0.945
2798,jabłka;ser żółty;banany,0.067,ryż brązowy,0.412,0.025,0.373,0.906
2799,ser żółty;ryż brązowy;banany,0.061,jabłka,0.407,0.025,0.410,1.007
2800,jabłka;ryż brązowy;banany,0.062,ser żółty,0.418,0.025,0.403,0.965
2801,jajka;chleb pełnoziarnisty,0.180,ogórki;banany,0.156,0.024,0.133,0.855
2802,jajka;ogórki,0.155,chleb pełnoziarnisty;banany,0.158,0.024,0.155,0.980
2803,jajka;banany,0.157,chleb pełnoziarnisty;ogórki,0.163,0.024,0.153,0.938
2804,chleb pełnoziarnisty;ogórki,0.163,jajka;banany,0.157,0.024,0.147,0.938
2805,chleb pełnoziarnisty;banany,0.158,jajka;ogórki,0.155,0.024,0.152,0.980
2806,ogórki;banany,0.156,jajka;chleb pełnoziarnisty,0.180,0.024,0.154,0.855
2807,jajka;chleb pełnoziarnisty;ogórki,0.066,banany,0.389,0.024,0.364,0.935
2808,jajka;chleb pełnoziarnisty;banany,0.067,ogórki,0.396,0.024,0.358,0.905
2809,jajka;ogórki;banany,0.064,chleb pełnoziarnisty,0.414,0.024,0.375,0.906
2810,chleb pełnoziarnisty;ogórki;banany,0.059,jajka,0.432,0.024,0.407,0.942
2811,jabłka;ogórki,0.150,banany;mleko,0.165,0.020,0.133,0.808
2812,jabłka;mleko,0.170,ogórki;banany,0.156,0.020,0.118,0.754
2813,jabłka;banany,0.160,ogórki;mleko,0.162,0.020,0.125,0.772
2814,ogórki;mleko,0.162,jabłka;banany,0.160,0.020,0.123,0.772
2815,ogórki;banany,0.156,jabłka;mleko,0.170,0.020,0.128,0.754
2816,banany;mleko,0.165,jabłka;ogórki,0.150,0.020,0.121,0.808
2817,jabłka;ogórki;mleko,0.057,banany,0.389,0.020,0.351,0.902
2818,jabłka;ogórki;banany,0.065,mleko,0.434,0.020,0.308,0.709
2819,jabłka;mleko;banany,0.065,ogórki,0.396,0.020,0.308,0.777
2820,ogórki;mleko;banany,0.062,jabłka,0.407,0.020,0.323,0.793
2821,chleb pełnoziarnisty;ogórki,0.163,jogurt naturalny;banany,0.156,0.023,0.141,0.905
2822,chleb pełnoziarnisty;jogurt naturalny,0.169,ogórki;banany,0.156,0.023,0.136,0.872
2823,chleb pełnoziarnisty;banany,0.158,jogurt naturalny;ogórki,0.162,0.023,0.146,0.899
2824,jogurt naturalny;ogórki,0.162,chleb pełnoziarnisty;banany,0.158,0.023,0.142,0.899
2825,ogórki;banany,0.156,chleb pełnoziarnisty;jogurt naturalny,0.169,0.023,0.147,0.872
2826,jogurt naturalny;banany,0.156,chleb pełnoziarnisty;ogórki,0.163,0.023,0.147,0.905
2827,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,banany,0.389,0.023,0.354,0.910
2828,chleb pełnoziarnisty;ogórki;banany,0.059,jogurt naturalny,0.434,0.023,0.390,0.898
2829,chleb pełnoziarnisty;jogurt naturalny;banany,0.059,ogórki,0.396,0.023,0.390,0.984
2830,jogurt naturalny;ogórki;banany,0.062,chleb pełnoziarnisty,0.414,0.023,0.371,0.896
2831,ziemniaki;jajka,0.177,ryż brązowy;chleb pełnoziarnisty,0.176,0.033,0.186,1.059
2832,ziemniaki;ryż brązowy,0.156,jajka;chleb pełnoziarnisty,0.180,0.033,0.212,1.175
2833,ziemniaki;chleb pełnoziarnisty,0.164,jajka;ryż brązowy,0.171,0.033,0.201,1.177
2834,jajka;ryż brązowy,0.171,ziemniaki;chleb pełnoziarnisty,0.164,0.033,0.193,1.177
2835,jajka;chleb pełnoziarnisty,0.180,ziemniaki;ryż brązowy,0.156,0.033,0.183,1.175
2836,ryż brązowy;chleb pełnoziarnisty,0.176,ziemniaki;jajka,0.177,0.033,0.188,1.059
2837,ziemniaki;jajka;ryż brązowy,0.071,chleb pełnoziarnisty,0.414,0.033,0.465,1.123
2838,ziemniaki;jajka;chleb pełnoziarnisty,0.074,ryż brązowy,0.412,0.033,0.446,1.082
2839,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,jajka,0.432,0.033,0.485,1.123
2840,jajka;ryż brązowy;chleb pełnoziarnisty,0.075,ziemniaki,0.401,0.033,0.440,1.097
2841,jajka;ryż brązowy,0.171,ogórki;banany,0.156,0.030,0.175,1.125
2842,jajka;ogórki,0.155,ryż brązowy;banany,0.149,0.030,0.194,1.299
2843,jajka;banany,0.157,ryż brązowy;ogórki,0.169,0.030,0.191,1.131
2844,ryż brązowy;ogórki,0.169,jajka;banany,0.157,0.030,0.178,1.131
2845,ryż brązowy;banany,0.149,jajka;ogórki,0.155,0.030,0.201,1.299
2846,ogórki;banany,0.156,jajka;ryż brązowy,0.171,0.030,0.192,1.125
2847,jajka;ryż brązowy;ogórki,0.065,banany,0.389,0.030,0.462,1.186
2848,jajka;ryż brązowy;banany,0.066,ogórki,0.396,0.030,0.455,1.148
2849,jajka;ogórki;banany,0.064,ryż brązowy,0.412,0.030,0.469,1.138
2850,ryż brązowy;ogórki;banany,0.068,jajka,0.432,0.030,0.441,1.021
2851,ziemniaki;chleb pełnoziarnisty,0.164,jogurt naturalny;mleko,0.184,0.032,0.195,1.060
2852,ziemniaki;jogurt naturalny,0.165,chleb pełnoziarnisty;mleko,0.177,0.032,0.194,1.096
2853,ziemniaki;mleko,0.178,chleb pełnoziarnisty;jogurt naturalny,0.169,0.032,0.180,1.064
2854,chleb pełnoziarnisty;jogurt naturalny,0.169,ziemniaki;mleko,0.178,0.032,0.189,1.064
2855,chleb pełnoziarnisty;mleko,0.177,ziemniaki;jogurt naturalny,0.165,0.032,0.181,1.096
2856,jogurt naturalny;mleko,0.184,ziemniaki;chleb pełnoziarnisty,0.164,0.032,0.174,1.060
2857,ziemniaki;chleb pełnoziarnisty;jogurt naturalny,0.066,mleko,0.434,0.032,0.485,1.117
2858,ziemniaki;chleb pełnoziarnisty;mleko,0.073,jogurt naturalny,0.434,0.032,0.438,1.010
2859,ziemniaki;jogurt naturalny;mleko,0.075,chleb pełnoziarnisty,0.414,0.032,0.427,1.031
2860,chleb pełnoziarnisty;jogurt naturalny;mleko,0.074,ziemniaki,0.401,0.032,0.432,1.078
2861,ser żółty;jajka,0.176,chleb pełnoziarnisty;banany,0.158,0.027,0.153,0.971
2862,ser żółty;chleb pełnoziarnisty,0.160,jajka;banany,0.157,0.027,0.169,1.075
2863,ser żółty;banany,0.163,jajka;chleb pełnoziarnisty,0.180,0.027,0.166,0.920
2864,jajka;chleb pełnoziarnisty,0.180,ser żółty;banany,0.163,0.027,0.150,0.920
2865,jajka;banany,0.157,ser żółty;chleb pełnoziarnisty,0.160,0.027,0.172,1.075
2866,chleb pełnoziarnisty;banany,0.158,ser żółty;jajka,0.176,0.027,0.171,0.971
2867,ser żółty;jajka;chleb pełnoziarnisty,0.072,banany,0.389,0.027,0.375,0.964
2868,ser żółty;jajka;banany,0.068,chleb pełnoziarnisty,0.414,0.027,0.397,0.959
2869,ser żółty;chleb pełnoziarnisty;banany,0.061,jajka,0.432,0.027,0.443,1.025
2870,jajka;chleb pełnoziarnisty;banany,0.067,ser żółty,0.418,0.027,0.403,0.964
2871,ziemniaki;jabłka;jogurt naturalny,0.070,chleb pełnoziarnisty;mleko,0.177,0.020,0.286,1.614
2872,ziemniaki;jogurt naturalny;mleko,0.075,jabłka;chleb pełnoziarnisty,0.162,0.020,0.267,1.646
2873,ziemniaki;chleb pełnoziarnisty;jogurt naturalny,0.066,jabłka;mleko,0.170,0.020,0.303,1.783
2874,jabłka;jogurt naturalny;mleko,0.079,ziemniaki;chleb pełnoziarnisty,0.164,0.020,0.253,1.544
2875,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ziemniaki;mleko,0.178,0.020,0.270,1.518
2876,chleb pełnoziarnisty;jogurt naturalny;mleko,0.074,ziemniaki;jabłka,0.160,0.020,0.270,1.689
2877,ziemniaki;jabłka;mleko,0.077,chleb pełnoziarnisty;jogurt naturalny,0.169,0.020,0.260,1.537
2878,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,jogurt naturalny;mleko,0.184,0.020,0.299,1.622
2879,ziemniaki;chleb pełnoziarnisty;mleko,0.073,jabłka;jogurt naturalny,0.177,0.020,0.274,1.548
2880,jabłka;chleb pełnoziarnisty;mleko,0.075,ziemniaki;jogurt naturalny,0.165,0.020,0.267,1.616
2881,ziemniaki;jabłka;jogurt naturalny;mleko,0.038,chleb pełnoziarnisty,0.414,0.020,0.526,1.271
2882,ziemniaki;jabłka;chleb pełnoziarnisty;jogurt naturalny,0.034,mleko,0.434,0.020,0.588,1.355
2883,ziemniaki;chleb pełnoziarnisty;jogurt naturalny;mleko,0.032,jabłka,0.407,0.020,0.625,1.536
2884,jabłka;chleb pełnoziarnisty;jogurt naturalny;mleko,0.040,ziemniaki,0.401,0.020,0.500,1.247
