id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
14192,ziemniaki;płatki owsiane;chleb pełnoziarnisty;banany,0.010,jajka,0.432,0.006,0.600,1.389
14193,ziemniaki;jajka;chleb pełnoziarnisty;banany,0.027,płatki owsiane,0.210,0.006,0.222,1.058
14194,płatki owsiane;jajka;chleb pełnoziarnisty;banany,0.012,ziemniaki,0.401,0.006,0.500,1.247
14195,jabłka;ser żółty;ryż brązowy,0.068,ogórki;mleko,0.162,0.015,0.221,1.362
14196,jabłka;ser żółty;ogórki,0.067,ryż brązowy;mleko,0.181,0.015,0.224,1.237
14197,jabłka;ser żółty;mleko,0.078,ryż brązowy;ogórki,0.169,0.015,0.192,1.138
14198,ser żółty;ryż brązowy;ogórki,0.079,jabłka;mleko,0.170,0.015,0.190,1.117
14199,ser żółty;ryż brązowy;mleko,0.076,jabłka;ogórki,0.150,0.015,0.197,1.316
14200,ser żółty;ogórki;mleko,0.076,jabłka;ryż brązowy,0.175,0.015,0.197,1.128
14201,jabłka;ryż brązowy;ogórki,0.060,ser żółty;mleko,0.194,0.015,0.250,1.289
14202,jabłka;ryż brązowy;mleko,0.070,ser żółty;ogórki,0.172,0.015,0.214,1.246
14203,jabłka;ogórki;mleko,0.057,ser żółty;ryż brązowy,0.171,0.015,0.263,1.539
14204,ryż brązowy;ogórki;mleko,0.074,jabłka;ser żółty,0.163,0.015,0.203,1.244
14205,ser żółty;jabłka;ryż brązowy;ogórki,0.028,mleko,0.434,0.015,0.536,1.234
14206,ser żółty;jabłka;ryż brązowy;mleko,0.029,ogórki,0.396,0.015,0.517,1.306
14207,ser żółty;jabłka;ogórki;mleko,0.034,ryż brązowy,0.412,0.015,0.441,1.071
14208,ser żółty;ryż brązowy;ogórki;mleko,0.031,jabłka,0.407,0.015,0.484,1.189
14209,jabłka;ryż brązowy;ogórki;mleko,0.024,ser żółty,0.418,0.015,0.625,1.495
14210,ziemniaki;jabłka;jajka,0.065,jogurt naturalny;mleko,0.184,0.019,0.292,1.589
14211,ziemniaki;jabłka;jogurt naturalny,0.070,jajka;mleko,0.171,0.019,0.271,1.587
14212,ziemniaki;jabłka;mleko,0.077,jajka;jogurt naturalny,0.180,0.019,0.247,1.371
14213,ziemniaki;jajka;jogurt naturalny,0.076,jabłka;mleko,0.170,0.019,0.250,1.471
14214,ziemniaki;jajka;mleko,0.084,jabłka;jogurt naturalny,0.177,0.019,0.226,1.278
14215,ziemniaki;jogurt naturalny;mleko,0.075,jabłka;jajka,0.167,0.019,0.253,1.517
14216,jabłka;jajka;jogurt naturalny,0.071,ziemniaki;mleko,0.178,0.019,0.268,1.503
14217,jabłka;jajka;mleko,0.059,ziemniaki;jogurt naturalny,0.165,0.019,0.322,1.952
14218,jabłka;jogurt naturalny;mleko,0.079,ziemniaki;jajka,0.177,0.019,0.241,1.359
14219,jajka;jogurt naturalny;mleko,0.070,ziemniaki;jabłka,0.160,0.019,0.271,1.696
14220,ziemniaki;jabłka;jajka;jogurt naturalny,0.031,mleko,0.434,0.019,0.613,1.412
14221,ziemniaki;jabłka;jajka;mleko,0.034,jogurt naturalny,0.434,0.019,0.559,1.288
14222,ziemniaki;jabłka;jogurt naturalny;mleko,0.038,jajka,0.432,0.019,0.500,1.157
14223,ziemniaki;jajka;jogurt naturalny;mleko,0.035,jabłka,0.407,0.019,0.543,1.334
14224,jabłka;jajka;jogurt naturalny;mleko,0.030,ziemniaki,0.401,0.019,0.633,1.579
14225,ser żółty;płatki owsiane;jajka,0.032,ryż brązowy;jogurt naturalny,0.172,0.005,0.156,0.908
14226,ser żółty;płatki owsiane;ryż brązowy,0.025,jajka;jogurt naturalny,0.180,0.005,0.200,1.111
14227,ser żółty;płatki owsiane;jogurt naturalny,0.027,jajka;ryż brązowy,0.171,0.005,0.185,1.083
14228,ser żółty;jajka;ryż brązowy,0.076,płatki owsiane;jogurt naturalny,0.079,0.005,0.066,0.833
14229,ser żółty;jajka;jogurt naturalny,0.077,płatki owsiane;ryż brązowy,0.070,0.005,0.065,0.928
14230,ser żółty;ryż brązowy;jogurt naturalny,0.069,płatki owsiane;jajka,0.080,0.005,0.072,0.906
14231,płatki owsiane;jajka;ryż brązowy,0.025,ser żółty;jogurt naturalny,0.175,0.005,0.200,1.143
14232,płatki owsiane;jajka;jogurt naturalny,0.029,ser żółty;ryż brązowy,0.171,0.005,0.172,1.008
14233,płatki owsiane;ryż brązowy;jogurt naturalny,0.024,ser żółty;jajka,0.176,0.005,0.208,1.184
14234,jajka;ryż brązowy;jogurt naturalny,0.067,ser żółty;płatki owsiane,0.078,0.005,0.075,0.957
14235,ser żółty;płatki owsiane;jajka;ryż brązowy,0.009,jogurt naturalny,0.434,0.005,0.556,1.280
14236,ser żółty;płatki owsiane;jajka;jogurt naturalny,0.016,ryż brązowy,0.412,0.005,0.313,0.758
14237,ser żółty;płatki owsiane;ryż brązowy;jogurt naturalny,0.010,jajka,0.432,0.005,0.500,1.157
14238,ser żółty;jajka;ryż brązowy;jogurt naturalny,0.030,płatki owsiane,0.210,0.005,0.167,0.794
14239,płatki owsiane;jajka;ryż brązowy;jogurt naturalny,0.007,ser żółty,0.418,0.005,0.714,1.709
14240,ser żółty;jajka;ryż brązowy,0.076,jogurt naturalny;banany,0.156,0.013,0.171,1.096
14241,ser żółty;jajka;jogurt naturalny,0.077,ryż brązowy;banany,0.149,0.013,0.169,1.133
14242,ser żółty;jajka;banany,0.068,ryż brązowy;jogurt naturalny,0.172,0.013,0.191,1.111
14243,ser żółty;ryż brązowy;jogurt naturalny,0.069,jajka;banany,0.157,0.013,0.188,1.200
14244,ser żółty;ryż brązowy;banany,0.061,jajka;jogurt naturalny,0.180,0.013,0.213,1.184
14245,ser żółty;jogurt naturalny;banany,0.061,jajka;ryż brązowy,0.171,0.013,0.213,1.246
14246,jajka;ryż brązowy;jogurt naturalny,0.067,ser żółty;banany,0.163,0.013,0.194,1.190
14247,jajka;ryż brązowy;banany,0.066,ser żółty;jogurt naturalny,0.175,0.013,0.197,1.126
14248,jajka;jogurt naturalny;banany,0.057,ser żółty;ryż brązowy,0.171,0.013,0.228,1.334
14249,ryż brązowy;jogurt naturalny;banany,0.057,ser żółty;jajka,0.176,0.013,0.228,1.296
14250,ser żółty;jajka;ryż brązowy;jogurt naturalny,0.030,banany,0.389,0.013,0.433,1.114
14251,ser żółty;jajka;ryż brązowy;banany,0.030,jogurt naturalny,0.434,0.013,0.433,0.998
14252,ser żółty;jajka;jogurt naturalny;banany,0.026,ryż brązowy,0.412,0.013,0.500,1.214
14253,ser żółty;ryż brązowy;jogurt naturalny;banany,0.023,jajka,0.432,0.013,0.565,1.308
14254,jajka;ryż brązowy;jogurt naturalny;banany,0.024,ser żółty,0.418,0.013,0.542,1.296
14255,ziemniaki;jajka;ogórki,0.062,jogurt naturalny;mleko,0.184,0.005,0.081,0.438
14256,ziemniaki;jajka;jogurt naturalny,0.076,ogórki;mleko,0.162,0.005,0.066,0.406
14257,ziemniaki;jajka;mleko,0.084,jogurt naturalny;ogórki,0.162,0.005,0.060,0.367
14258,ziemniaki;jogurt naturalny;ogórki,0.053,jajka;mleko,0.171,0.005,0.094,0.552
14259,ziemniaki;ogórki;mleko,0.060,jajka;jogurt naturalny,0.180,0.005,0.083,0.463
14260,ziemniaki;jogurt naturalny;mleko,0.075,jajka;ogórki,0.155,0.005,0.067,0.430
14261,jajka;jogurt naturalny;ogórki,0.055,ziemniaki;mleko,0.178,0.005,0.091,0.511
14262,jajka;ogórki;mleko,0.054,ziemniaki;jogurt naturalny,0.165,0.005,0.093,0.561
14263,jajka;jogurt naturalny;mleko,0.070,ziemniaki;ogórki,0.153,0.005,0.071,0.467
14264,jogurt naturalny;ogórki;mleko,0.063,ziemniaki;jajka,0.177,0.005,0.079,0.448
14265,ziemniaki;jajka;ogórki;jogurt naturalny,0.021,mleko,0.434,0.005,0.238,0.549
14266,ziemniaki;jajka;ogórki;mleko,0.023,jogurt naturalny,0.434,0.005,0.217,0.501
14267,ziemniaki;jajka;jogurt naturalny;mleko,0.035,ogórki,0.396,0.005,0.143,0.361
14268,ziemniaki;ogórki;jogurt naturalny;mleko,0.018,jajka,0.432,0.005,0.278,0.643
14269,jajka;ogórki;jogurt naturalny;mleko,0.017,ziemniaki,0.401,0.005,0.294,0.733
14270,ziemniaki;jabłka;jajka,0.065,ryż brązowy;ogórki,0.169,0.009,0.138,0.819
14271,ziemniaki;jabłka;ryż brązowy,0.062,jajka;ogórki,0.155,0.009,0.145,0.937
14272,ziemniaki;jabłka;ogórki,0.061,jajka;ryż brązowy,0.171,0.009,0.148,0.863
14273,ziemniaki;jajka;ryż brązowy,0.071,jabłka;ogórki,0.150,0.009,0.127,0.845
14274,ziemniaki;jajka;ogórki,0.062,jabłka;ryż brązowy,0.175,0.009,0.145,0.829
14275,ziemniaki;ryż brązowy;ogórki,0.074,jabłka;jajka,0.167,0.009,0.122,0.728
14276,jabłka;jajka;ryż brązowy,0.068,ziemniaki;ogórki,0.153,0.009,0.132,0.865
14277,jabłka;jajka;ogórki,0.051,ziemniaki;ryż brązowy,0.156,0.009,0.176,1.131
14278,jabłka;ryż brązowy;ogórki,0.060,ziemniaki;jajka,0.177,0.009,0.150,0.847
14279,jajka;ryż brązowy;ogórki,0.065,ziemniaki;jabłka,0.160,0.009,0.138,0.865
14280,ziemniaki;jabłka;jajka;ryż brązowy,0.023,ogórki,0.396,0.009,0.391,0.988
14281,ziemniaki;jabłka;jajka;ogórki,0.018,ryż brązowy,0.412,0.009,0.500,1.214
14282,ziemniaki;jabłka;ryż brązowy;ogórki,0.029,jajka,0.432,0.009,0.310,0.718
14283,ziemniaki;jajka;ryż brązowy;ogórki,0.034,jabłka,0.407,0.009,0.265,0.650
14284,jabłka;jajka;ryż brązowy;ogórki,0.018,ziemniaki,0.401,0.009,0.500,1.247
14285,ziemniaki;oliwa z oliwek;ser żółty,0.028,jajka;mleko,0.171,0.005,0.179,1.044
14286,ziemniaki;oliwa z oliwek;jajka,0.030,ser żółty;mleko,0.194,0.005,0.167,0.859
14287,ziemniaki;oliwa z oliwek;mleko,0.025,ser żółty;jajka,0.176,0.005,0.200,1.136
14288,ziemniaki;ser żółty;jajka,0.064,oliwa z oliwek;mleko,0.075,0.005,0.078,1.042
14289,ziemniaki;ser żółty;mleko,0.081,oliwa z oliwek;jajka,0.071,0.005,0.062,0.869
14290,ziemniaki;jajka;mleko,0.084,oliwa z oliwek;ser żółty,0.075,0.005,0.060,0.794
14291,oliwa z oliwek;ser żółty;jajka,0.024,ziemniaki;mleko,0.178,0.005,0.208,1.170
14292,oliwa z oliwek;ser żółty;mleko,0.032,ziemniaki;jajka,0.177,0.005,0.156,0.883
14293,oliwa z oliwek;jajka;mleko,0.025,ziemniaki;ser żółty,0.159,0.005,0.200,1.258
14294,ser żółty;jajka;mleko,0.070,ziemniaki;oliwa z oliwek,0.071,0.005,0.071,1.006
14295,ziemniaki;oliwa z oliwek;ser żółty;jajka,0.008,mleko,0.434,0.005,0.625,1.440
14296,ziemniaki;oliwa z oliwek;ser żółty;mleko,0.012,jajka,0.432,0.005,0.417,0.965
14297,ziemniaki;oliwa z oliwek;jajka;mleko,0.011,ser żółty,0.418,0.005,0.455,1.087
14298,ziemniaki;ser żółty;jajka;mleko,0.034,oliwa z oliwek,0.196,0.005,0.147,0.750
14299,oliwa z oliwek;ser żółty;jajka;mleko,0.010,ziemniaki,0.401,0.005,0.500,1.247
14300,ziemniaki;ser żółty;ryż brązowy,0.062,chleb pełnoziarnisty;jogurt naturalny,0.169,0.007,0.113,0.668
14301,ziemniaki;ser żółty;chleb pełnoziarnisty,0.059,ryż brązowy;jogurt naturalny,0.172,0.007,0.119,0.690
14302,ziemniaki;ser żółty;jogurt naturalny,0.054,ryż brązowy;chleb pełnoziarnisty,0.176,0.007,0.130,0.737
14303,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,ser żółty;jogurt naturalny,0.175,0.007,0.103,0.588
14304,ziemniaki;ryż brązowy;jogurt naturalny,0.056,ser żółty;chleb pełnoziarnisty,0.160,0.007,0.125,0.781
14305,ziemniaki;chleb pełnoziarnisty;jogurt naturalny,0.066,ser żółty;ryż brązowy,0.171,0.007,0.106,0.620
14306,ser żółty;ryż brązowy;chleb pełnoziarnisty,0.071,ziemniaki;jogurt naturalny,0.165,0.007,0.099,0.598
14307,ser żółty;ryż brązowy;jogurt naturalny,0.069,ziemniaki;chleb pełnoziarnisty,0.164,0.007,0.101,0.619
14308,ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.061,ziemniaki;ryż brązowy,0.156,0.007,0.115,0.736
14309,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.071,ziemniaki;ser żółty,0.159,0.007,0.099,0.620
14310,ziemniaki;ser żółty;ryż brązowy;chleb pełnoziarnisty,0.025,jogurt naturalny,0.434,0.007,0.280,0.645
14311,ziemniaki;ser żółty;ryż brązowy;jogurt naturalny,0.019,chleb pełnoziarnisty,0.414,0.007,0.368,0.890
14312,ziemniaki;ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.017,ryż brązowy,0.412,0.007,0.412,0.999
14313,ziemniaki;ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.024,ser żółty,0.418,0.007,0.292,0.698
14314,ser żółty;ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.026,ziemniaki,0.401,0.007,0.269,0.671
14315,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,jogurt naturalny;banany,0.156,0.009,0.134,0.861
14316,ziemniaki;jabłka;jogurt naturalny,0.070,chleb pełnoziarnisty;banany,0.158,0.009,0.129,0.814
14317,ziemniaki;jabłka;banany,0.057,chleb pełnoziarnisty;jogurt naturalny,0.169,0.009,0.158,0.934
14318,ziemniaki;chleb pełnoziarnisty;jogurt naturalny,0.066,jabłka;banany,0.160,0.009,0.136,0.852
14319,ziemniaki;chleb pełnoziarnisty;banany,0.059,jabłka;jogurt naturalny,0.177,0.009,0.153,0.862
14320,ziemniaki;jogurt naturalny;banany,0.055,jabłka;chleb pełnoziarnisty,0.162,0.009,0.164,1.010
14321,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ziemniaki;banany,0.146,0.009,0.122,0.833
14322,jabłka;chleb pełnoziarnisty;banany,0.063,ziemniaki;jogurt naturalny,0.165,0.009,0.143,0.866
14323,jabłka;jogurt naturalny;banany,0.058,ziemniaki;chleb pełnoziarnisty,0.164,0.009,0.155,0.946
14324,chleb pełnoziarnisty;jogurt naturalny;banany,0.059,ziemniaki;jabłka,0.160,0.009,0.153,0.953
14325,ziemniaki;jabłka;chleb pełnoziarnisty;jogurt naturalny,0.034,banany,0.389,0.009,0.265,0.680
14326,ziemniaki;jabłka;chleb pełnoziarnisty;banany,0.022,jogurt naturalny,0.434,0.009,0.409,0.943
14327,ziemniaki;jabłka;jogurt naturalny;banany,0.016,chleb pełnoziarnisty,0.414,0.009,0.563,1.359
14328,ziemniaki;chleb pełnoziarnisty;jogurt naturalny;banany,0.022,jabłka,0.407,0.009,0.409,1.005
14329,jabłka;chleb pełnoziarnisty;jogurt naturalny;banany,0.025,ziemniaki,0.401,0.009,0.360,0.898
14330,ziemniaki;ser żółty;ryż brązowy,0.062,ogórki;banany,0.156,0.012,0.194,1.241
14331,ziemniaki;ser żółty;ogórki,0.067,ryż brązowy;banany,0.149,0.012,0.179,1.202
14332,ziemniaki;ser żółty;banany,0.065,ryż brązowy;ogórki,0.169,0.012,0.185,1.092
14333,ziemniaki;ryż brązowy;ogórki,0.074,ser żółty;banany,0.163,0.012,0.162,0.995
14334,ziemniaki;ryż brązowy;banany,0.056,ser żółty;ogórki,0.172,0.012,0.214,1.246
14335,ziemniaki;ogórki;banany,0.062,ser żółty;ryż brązowy,0.171,0.012,0.194,1.132
14336,ser żółty;ryż brązowy;ogórki,0.079,ziemniaki;banany,0.146,0.012,0.152,1.040
14337,ser żółty;ryż brązowy;banany,0.061,ziemniaki;ogórki,0.153,0.012,0.197,1.286
14338,ser żółty;ogórki;banany,0.071,ziemniaki;ryż brązowy,0.156,0.012,0.169,1.083
14339,ryż brązowy;ogórki;banany,0.068,ziemniaki;ser żółty,0.159,0.012,0.176,1.110
14340,ziemniaki;ser żółty;ryż brązowy;ogórki,0.034,banany,0.389,0.012,0.353,0.907
14341,ziemniaki;ser żółty;ryż brązowy;banany,0.024,ogórki,0.396,0.012,0.500,1.263
14342,ziemniaki;ser żółty;ogórki;banany,0.030,ryż brązowy,0.412,0.012,0.400,0.971
14343,ziemniaki;ryż brązowy;ogórki;banany,0.028,ser żółty,0.418,0.012,0.429,1.025
14344,ser żółty;ryż brązowy;ogórki;banany,0.030,ziemniaki,0.401,0.012,0.400,0.998
14345,ziemniaki;ser żółty;chleb pełnoziarnisty,0.059,banany;mleko,0.165,0.011,0.186,1.130
14346,ziemniaki;ser żółty;mleko,0.081,chleb pełnoziarnisty;banany,0.158,0.011,0.136,0.860
14347,ziemniaki;ser żółty;banany,0.065,chleb pełnoziarnisty;mleko,0.177,0.011,0.169,0.956
14348,ziemniaki;chleb pełnoziarnisty;mleko,0.073,ser żółty;banany,0.163,0.011,0.151,0.924
14349,ziemniaki;chleb pełnoziarnisty;banany,0.059,ser żółty;mleko,0.194,0.011,0.186,0.961
14350,ziemniaki;mleko;banany,0.061,ser żółty;chleb pełnoziarnisty,0.160,0.011,0.180,1.127
14351,ser żółty;chleb pełnoziarnisty;mleko,0.073,ziemniaki;banany,0.146,0.011,0.151,1.032
14352,ser żółty;chleb pełnoziarnisty;banany,0.061,ziemniaki;mleko,0.178,0.011,0.180,1.013
14353,ser żółty;mleko;banany,0.073,ziemniaki;chleb pełnoziarnisty,0.164,0.011,0.151,0.919
14354,chleb pełnoziarnisty;mleko;banany,0.070,ziemniaki;ser żółty,0.159,0.011,0.157,0.988
14355,ziemniaki;ser żółty;chleb pełnoziarnisty;mleko,0.030,banany,0.389,0.011,0.367,0.943
14356,ziemniaki;ser żółty;chleb pełnoziarnisty;banany,0.026,mleko,0.434,0.011,0.423,0.975
14357,ziemniaki;ser żółty;mleko;banany,0.032,chleb pełnoziarnisty,0.414,0.011,0.344,0.830
14358,ziemniaki;chleb pełnoziarnisty;mleko;banany,0.025,ser żółty,0.418,0.011,0.440,1.053
14359,ser żółty;chleb pełnoziarnisty;mleko;banany,0.026,ziemniaki,0.401,0.011,0.423,1.055
14360,ser żółty;płatki owsiane;jajka,0.032,chleb pełnoziarnisty;jogurt naturalny,0.169,0.005,0.156,0.925
14361,ser żółty;płatki owsiane;chleb pełnoziarnisty,0.023,jajka;jogurt naturalny,0.180,0.005,0.217,1.208
14362,ser żółty;płatki owsiane;jogurt naturalny,0.027,jajka;chleb pełnoziarnisty,0.180,0.005,0.185,1.029
14363,ser żółty;jajka;chleb pełnoziarnisty,0.072,płatki owsiane;jogurt naturalny,0.079,0.005,0.069,0.879
14364,ser żółty;jajka;jogurt naturalny,0.077,płatki owsiane;chleb pełnoziarnisty,0.073,0.005,0.065,0.890
14365,ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.061,płatki owsiane;jajka,0.080,0.005,0.082,1.025
14366,płatki owsiane;jajka;chleb pełnoziarnisty,0.031,ser żółty;jogurt naturalny,0.175,0.005,0.161,0.922
14367,płatki owsiane;jajka;jogurt naturalny,0.029,ser żółty;chleb pełnoziarnisty,0.160,0.005,0.172,1.078
14368,płatki owsiane;chleb pełnoziarnisty;jogurt naturalny,0.024,ser żółty;jajka,0.176,0.005,0.208,1.184
14369,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,ser żółty;płatki owsiane,0.078,0.005,0.078,1.002
14370,ser żółty;płatki owsiane;jajka;chleb pełnoziarnisty,0.012,jogurt naturalny,0.434,0.005,0.417,0.960
14371,ser żółty;płatki owsiane;jajka;jogurt naturalny,0.016,chleb pełnoziarnisty,0.414,0.005,0.313,0.755
14372,ser żółty;płatki owsiane;chleb pełnoziarnisty;jogurt naturalny,0.007,jajka,0.432,0.005,0.714,1.653
14373,ser żółty;jajka;chleb pełnoziarnisty;jogurt naturalny,0.023,płatki owsiane,0.210,0.005,0.217,1.035
14374,płatki owsiane;jajka;chleb pełnoziarnisty;jogurt naturalny,0.008,ser żółty,0.418,0.005,0.625,1.495
14375,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,ogórki;mleko,0.162,0.008,0.101,0.625
14376,jabłka;ryż brązowy;ogórki,0.060,chleb pełnoziarnisty;mleko,0.177,0.008,0.133,0.753
14377,jabłka;ryż brązowy;mleko,0.070,chleb pełnoziarnisty;ogórki,0.163,0.008,0.114,0.701
14378,jabłka;chleb pełnoziarnisty;ogórki,0.053,ryż brązowy;mleko,0.181,0.008,0.151,0.834
14379,jabłka;chleb pełnoziarnisty;mleko,0.075,ryż brązowy;ogórki,0.169,0.008,0.107,0.631
14380,jabłka;ogórki;mleko,0.057,ryż brązowy;chleb pełnoziarnisty,0.176,0.008,0.140,0.797
14381,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,jabłka;mleko,0.170,0.008,0.110,0.645
14382,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,jabłka;ogórki,0.150,0.008,0.103,0.684
14383,ryż brązowy;ogórki;mleko,0.074,jabłka;chleb pełnoziarnisty,0.162,0.008,0.108,0.667
14384,chleb pełnoziarnisty;ogórki;mleko,0.064,jabłka;ryż brązowy,0.175,0.008,0.125,0.714
14385,jabłka;ryż brązowy;chleb pełnoziarnisty;ogórki,0.022,mleko,0.434,0.008,0.364,0.838
14386,jabłka;ryż brązowy;chleb pełnoziarnisty;mleko,0.035,ogórki,0.396,0.008,0.229,0.577
14387,jabłka;ryż brązowy;ogórki;mleko,0.024,chleb pełnoziarnisty,0.414,0.008,0.333,0.805
14388,jabłka;chleb pełnoziarnisty;ogórki;mleko,0.022,ryż brązowy,0.412,0.008,0.364,0.883
14389,ryż brązowy;chleb pełnoziarnisty;ogórki;mleko,0.028,jabłka,0.407,0.008,0.286,0.702
14390,ziemniaki;płatki owsiane;jajka,0.030,ryż brązowy;ogórki,0.169,0.005,0.167,0.986
14391,ziemniaki;płatki owsiane;ryż brązowy,0.026,jajka;ogórki,0.155,0.005,0.192,1.241
14392,ziemniaki;płatki owsiane;ogórki,0.026,jajka;ryż brązowy,0.171,0.005,0.192,1.125
14393,ziemniaki;jajka;ryż brązowy,0.071,płatki owsiane;ogórki,0.074,0.005,0.070,0.952
14394,ziemniaki;jajka;ogórki,0.062,płatki owsiane;ryż brązowy,0.070,0.005,0.081,1.152
14395,ziemniaki;ryż brązowy;ogórki,0.074,płatki owsiane;jajka,0.080,0.005,0.068,0.845
14396,płatki owsiane;jajka;ryż brązowy,0.025,ziemniaki;ogórki,0.153,0.005,0.200,1.307
14397,płatki owsiane;jajka;ogórki,0.025,ziemniaki;ryż brązowy,0.156,0.005,0.200,1.282
14398,płatki owsiane;ryż brązowy;ogórki,0.025,ziemniaki;jajka,0.177,0.005,0.200,1.130
14399,jajka;ryż brązowy;ogórki,0.065,ziemniaki;płatki owsiane,0.080,0.005,0.077,0.962
14400,ziemniaki;płatki owsiane;jajka;ryż brązowy,0.011,ogórki,0.396,0.005,0.455,1.148
14401,ziemniaki;płatki owsiane;jajka;ogórki,0.008,ryż brązowy,0.412,0.005,0.625,1.517
14402,ziemniaki;płatki owsiane;ryż brązowy;ogórki,0.011,jajka,0.432,0.005,0.455,1.052
14403,ziemniaki;jajka;ryż brązowy;ogórki,0.034,płatki owsiane,0.210,0.005,0.147,0.700
14404,płatki owsiane;jajka;ryż brązowy;ogórki,0.007,ziemniaki,0.401,0.005,0.714,1.781
14405,ser żółty;chleb pełnoziarnisty;ogórki,0.069,jogurt naturalny;mleko,0.184,0.012,0.174,0.945
14406,ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.061,ogórki;mleko,0.162,0.012,0.197,1.214
14407,ser żółty;chleb pełnoziarnisty;mleko,0.073,jogurt naturalny;ogórki,0.162,0.012,0.164,1.015
14408,ser żółty;jogurt naturalny;ogórki,0.063,chleb pełnoziarnisty;mleko,0.177,0.012,0.190,1.076
14409,ser żółty;ogórki;mleko,0.076,chleb pełnoziarnisty;jogurt naturalny,0.169,0.012,0.158,0.934
14410,ser żółty;jogurt naturalny;mleko,0.080,chleb pełnoziarnisty;ogórki,0.163,0.012,0.150,0.920
14411,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,ser żółty;mleko,0.194,0.012,0.185,0.952
14412,chleb pełnoziarnisty;ogórki;mleko,0.064,ser żółty;jogurt naturalny,0.175,0.012,0.188,1.071
14413,chleb pełnoziarnisty;jogurt naturalny;mleko,0.074,ser żółty;ogórki,0.172,0.012,0.162,0.943
14414,jogurt naturalny;ogórki;mleko,0.063,ser żółty;chleb pełnoziarnisty,0.160,0.012,0.190,1.190
14415,ser żółty;chleb pełnoziarnisty;ogórki;jogurt naturalny,0.025,mleko,0.434,0.012,0.480,1.106
14416,ser żółty;chleb pełnoziarnisty;ogórki;mleko,0.031,jogurt naturalny,0.434,0.012,0.387,0.892
14417,ser żółty;chleb pełnoziarnisty;jogurt naturalny;mleko,0.031,ogórki,0.396,0.012,0.387,0.978
14418,ser żółty;ogórki;jogurt naturalny;mleko,0.027,chleb pełnoziarnisty,0.414,0.012,0.444,1.074
14419,chleb pełnoziarnisty;ogórki;jogurt naturalny;mleko,0.025,ser żółty,0.418,0.012,0.480,1.148
14420,ziemniaki;ser żółty;chleb pełnoziarnisty,0.059,jogurt naturalny;ogórki,0.162,0.006,0.102,0.628
14421,ziemniaki;ser żółty;ogórki,0.067,chleb pełnoziarnisty;jogurt naturalny,0.169,0.006,0.090,0.530
14422,ziemniaki;ser żółty;jogurt naturalny,0.054,chleb pełnoziarnisty;ogórki,0.163,0.006,0.111,0.682
14423,ziemniaki;chleb pełnoziarnisty;ogórki,0.060,ser żółty;jogurt naturalny,0.175,0.006,0.100,0.571
