id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
8096,yogurt;other vegetables,0.034,tropical fruit;whole milk,0.034,0.004,0.116,3.416
8097,yogurt;tropical fruit,0.022,other vegetables;whole milk,0.062,0.004,0.177,2.855
8098,tropical fruit;whole milk,0.034,yogurt;other vegetables,0.034,0.004,0.115,3.416
8099,other vegetables;tropical fruit,0.027,yogurt;whole milk,0.046,0.004,0.145,3.178
8100,yogurt;other vegetables;whole milk,0.015,tropical fruit,0.094,0.004,0.261,2.777
8101,yogurt;tropical fruit;whole milk,0.010,other vegetables,0.177,0.004,0.398,2.246
8102,yogurt;other vegetables;tropical fruit,0.007,whole milk,0.241,0.004,0.569,2.366
8103,other vegetables;tropical fruit;whole milk,0.011,yogurt,0.126,0.004,0.349,2.761
8104,citrus fruit;fruit/vegetable juice,0.007,other vegetables;tropical fruit,0.027,0.001,0.159,5.929
8105,tropical fruit;fruit/vegetable juice,0.010,other vegetables;citrus fruit,0.023,0.001,0.120,5.299
8106,other vegetables;citrus fruit;fruit/vegetable juice,0.003,tropical fruit,0.094,0.001,0.423,4.508
8107,other vegetables;tropical fruit;fruit/vegetable juice,0.004,citrus fruit,0.075,0.001,0.314,4.186
8108,citrus fruit;tropical fruit;fruit/vegetable juice,0.002,other vegetables,0.177,0.001,0.478,2.700
8109,other vegetables;citrus fruit;tropical fruit,0.006,fruit/vegetable juice,0.064,0.001,0.193,3.030
8110,rolls/buns;chicken,0.007,other vegetables;whole milk,0.062,0.002,0.242,3.910
8111,chicken;whole milk,0.013,other vegetables;rolls/buns,0.037,0.002,0.125,3.407
8112,other vegetables;chicken,0.014,rolls/buns;whole milk,0.051,0.002,0.121,2.375
8113,rolls/buns;chicken;whole milk,0.003,other vegetables,0.177,0.002,0.500,2.823
8114,other vegetables;rolls/buns;chicken,0.003,whole milk,0.241,0.002,0.533,2.217
8115,other vegetables;rolls/buns;whole milk,0.014,chicken,0.037,0.002,0.121,3.266
8116,other vegetables;chicken;whole milk,0.006,rolls/buns,0.179,0.002,0.276,1.545
8117,rolls/buns;meat,0.006,other vegetables;whole milk,0.062,0.001,0.200,3.226
8118,whole milk;meat,0.008,other vegetables;rolls/buns,0.037,0.001,0.141,3.843
8119,other vegetables;meat,0.008,rolls/buns;whole milk,0.051,0.001,0.141,2.763
8120,rolls/buns;whole milk;meat,0.002,other vegetables,0.177,0.001,0.478,2.700
8121,other vegetables;rolls/buns;meat,0.002,whole milk,0.241,0.001,0.478,1.988
8122,other vegetables;whole milk;meat,0.003,rolls/buns,0.179,0.001,0.407,2.282
8123,pip fruit;root vegetables,0.011,other vegetables;tropical fruit,0.027,0.002,0.151,5.614
8124,pip fruit;tropical fruit,0.015,other vegetables;root vegetables,0.037,0.002,0.110,2.956
8125,tropical fruit;root vegetables,0.015,pip fruit;other vegetables,0.020,0.002,0.111,5.576
8126,pip fruit;other vegetables;root vegetables,0.005,tropical fruit,0.094,0.002,0.340,3.628
8127,pip fruit;other vegetables;tropical fruit,0.006,root vegetables,0.097,0.002,0.286,2.942
8128,pip fruit;tropical fruit;root vegetables,0.003,other vegetables,0.177,0.002,0.571,3.226
8129,other vegetables;tropical fruit;root vegetables,0.007,pip fruit,0.067,0.002,0.229,3.408
8130,other vegetables;rolls/buns;soda,0.007,tropical fruit,0.094,0.001,0.183,1.951
8131,other vegetables;tropical fruit;rolls/buns,0.005,soda,0.167,0.001,0.283,1.692
8132,tropical fruit;rolls/buns;soda,0.004,other vegetables,0.177,0.001,0.361,2.039
8133,other vegetables;tropical fruit;soda,0.005,rolls/buns,0.179,0.001,0.295,1.655
8134,whipped/sour cream;sausage,0.006,other vegetables;whole milk,0.062,0.001,0.196,3.168
8135,whipped/sour cream;sausage;whole milk,0.003,other vegetables,0.177,0.001,0.423,2.388
8136,whipped/sour cream;other vegetables;sausage,0.002,whole milk,0.241,0.001,0.478,1.988
8137,other vegetables;sausage;whole milk,0.007,whipped/sour cream,0.062,0.001,0.172,2.782
8138,whipped/sour cream;other vegetables;whole milk,0.008,sausage,0.087,0.001,0.139,1.603
8139,yogurt;bottled water,0.019,other vegetables;whole milk,0.062,0.002,0.127,2.050
8140,other vegetables;bottled water,0.020,yogurt;whole milk,0.046,0.002,0.122,2.665
8141,yogurt;bottled water;whole milk,0.007,other vegetables,0.177,0.002,0.329,1.855
8142,yogurt;other vegetables;bottled water,0.005,whole milk,0.241,0.002,0.442,1.838
8143,yogurt;other vegetables;whole milk,0.015,bottled water,0.105,0.002,0.162,1.541
8144,other vegetables;bottled water;whole milk,0.008,yogurt,0.126,0.002,0.319,2.527
8145,domestic eggs;margarine,0.006,rolls/buns;whole milk,0.051,0.001,0.179,3.499
8146,margarine;rolls/buns;whole milk,0.006,domestic eggs,0.055,0.001,0.167,3.011
8147,domestic eggs;margarine;rolls/buns,0.001,whole milk,0.241,0.001,0.714,2.969
8148,domestic eggs;margarine;whole milk,0.003,rolls/buns,0.179,0.001,0.313,1.751
8149,domestic eggs;rolls/buns;whole milk,0.005,margarine,0.053,0.001,0.222,4.190
8150,whipped/sour cream;citrus fruit,0.007,rolls/buns;whole milk,0.051,0.001,0.143,2.799
8151,whipped/sour cream;rolls/buns;whole milk,0.005,citrus fruit,0.075,0.001,0.200,2.664
8152,whipped/sour cream;citrus fruit;rolls/buns,0.002,whole milk,0.241,0.001,0.588,2.445
8153,citrus fruit;rolls/buns;whole milk,0.005,whipped/sour cream,0.062,0.001,0.196,3.173
8154,whipped/sour cream;citrus fruit;whole milk,0.004,rolls/buns,0.179,0.001,0.294,1.648
8155,bottled water;root vegetables,0.013,yogurt;whole milk,0.046,0.001,0.118,2.577
8156,yogurt;bottled water;whole milk,0.007,root vegetables,0.097,0.001,0.200,2.060
8157,yogurt;bottled water;root vegetables,0.003,whole milk,0.241,0.001,0.560,2.327
8158,yogurt;whole milk;root vegetables,0.009,bottled water,0.105,0.001,0.157,1.496
8159,bottled water;whole milk;root vegetables,0.005,yogurt,0.126,0.001,0.292,2.307
8160,pip fruit;rolls/buns,0.011,yogurt;other vegetables,0.034,0.001,0.111,3.303
8161,yogurt;pip fruit;rolls/buns,0.002,other vegetables,0.177,0.001,0.522,2.945
8162,yogurt;other vegetables;rolls/buns,0.009,pip fruit,0.067,0.001,0.148,2.209
8163,yogurt;pip fruit;other vegetables,0.005,rolls/buns,0.179,0.001,0.245,1.372
8164,pip fruit;other vegetables;rolls/buns,0.003,yogurt,0.126,0.001,0.364,2.876
8165,shopping bags;domestic eggs,0.007,other vegetables;whole milk,0.062,0.001,0.167,2.688
8166,shopping bags;other vegetables;whole milk,0.006,domestic eggs,0.055,0.001,0.204,3.680
8167,shopping bags;domestic eggs;whole milk,0.003,other vegetables,0.177,0.001,0.393,2.218
8168,shopping bags;other vegetables;domestic eggs,0.002,whole milk,0.241,0.001,0.500,2.078
8169,other vegetables;domestic eggs;whole milk,0.008,shopping bags,0.094,0.001,0.139,1.475
8170,yogurt;other vegetables;bottled water,0.005,soda,0.167,0.001,0.231,1.382
8171,yogurt;bottled water;soda,0.006,other vegetables,0.177,0.001,0.222,1.254
8172,yogurt;other vegetables;soda,0.005,bottled water,0.105,0.001,0.235,2.238
8173,other vegetables;bottled water;soda,0.004,yogurt,0.126,0.001,0.316,2.498
8174,pip fruit;whole milk,0.024,other vegetables;tropical fruit,0.027,0.003,0.107,3.985
8175,pip fruit;other vegetables,0.020,tropical fruit;whole milk,0.034,0.003,0.127,3.740
8176,pip fruit;tropical fruit,0.015,other vegetables;whole milk,0.062,0.003,0.166,2.670
8177,pip fruit;other vegetables;whole milk,0.009,tropical fruit,0.094,0.003,0.282,3.009
8178,pip fruit;tropical fruit;whole milk,0.005,other vegetables,0.177,0.003,0.500,2.823
8179,pip fruit;other vegetables;tropical fruit,0.006,whole milk,0.241,0.003,0.429,1.781
8180,other vegetables;tropical fruit;whole milk,0.011,pip fruit,0.067,0.003,0.226,3.376
8181,fruit/vegetable juice;margarine,0.005,yogurt;whole milk,0.046,0.001,0.213,4.660
8182,yogurt;fruit/vegetable juice;margarine,0.002,whole milk,0.241,0.001,0.625,2.598
8183,yogurt;fruit/vegetable juice;whole milk,0.006,margarine,0.053,0.001,0.179,3.367
8184,yogurt;margarine;whole milk,0.005,fruit/vegetable juice,0.064,0.001,0.222,3.489
8185,fruit/vegetable juice;margarine;whole milk,0.002,yogurt,0.126,0.001,0.455,3.595
8186,citrus fruit;domestic eggs,0.008,other vegetables;whole milk,0.062,0.001,0.192,3.093
8187,other vegetables;citrus fruit;whole milk,0.009,domestic eggs,0.055,0.001,0.173,3.122
8188,other vegetables;domestic eggs;whole milk,0.008,citrus fruit,0.075,0.001,0.177,2.361
8189,citrus fruit;domestic eggs;whole milk,0.004,other vegetables,0.177,0.001,0.378,2.136
8190,other vegetables;citrus fruit;domestic eggs,0.003,whole milk,0.241,0.001,0.560,2.327
8191,domestic eggs;sausage,0.007,other vegetables;whole milk,0.062,0.001,0.169,2.730
8192,other vegetables;sausage;whole milk,0.007,domestic eggs,0.055,0.001,0.172,3.105
8193,domestic eggs;sausage;whole milk,0.003,other vegetables,0.177,0.001,0.440,2.484
8194,other vegetables;domestic eggs;sausage,0.002,whole milk,0.241,0.001,0.478,1.988
8195,other vegetables;domestic eggs;whole milk,0.008,sausage,0.087,0.001,0.139,1.603
8196,whipped/sour cream;butter,0.006,citrus fruit;whole milk,0.025,0.001,0.169,6.869
8197,whipped/sour cream;citrus fruit,0.007,butter;whole milk,0.021,0.001,0.143,6.843
8198,citrus fruit;butter,0.007,whipped/sour cream;whole milk,0.024,0.001,0.159,6.574
8199,whipped/sour cream;butter;whole milk,0.004,citrus fruit,0.075,0.001,0.286,3.806
8200,whipped/sour cream;citrus fruit;butter,0.001,whole milk,0.241,0.001,0.714,2.969
8201,whipped/sour cream;citrus fruit;whole milk,0.004,butter,0.047,0.001,0.294,6.282
8202,citrus fruit;butter;whole milk,0.003,whipped/sour cream,0.062,0.001,0.333,5.395
8203,pork;sausage,0.005,other vegetables;whole milk,0.062,0.001,0.208,3.360
8204,pork;sausage;whole milk,0.002,other vegetables,0.177,0.001,0.500,2.823
8205,pork;other vegetables;sausage,0.002,whole milk,0.241,0.001,0.455,1.889
8206,other vegetables;sausage;whole milk,0.007,pork,0.053,0.001,0.156,2.964
8207,pork;other vegetables;whole milk,0.007,sausage,0.087,0.001,0.145,1.668
8208,other vegetables;sausage;whole milk,0.007,soda,0.167,0.002,0.250,1.497
8209,sausage;whole milk;soda,0.005,other vegetables,0.177,0.002,0.340,1.922
8210,other vegetables;sausage;soda,0.005,whole milk,0.241,0.002,0.333,1.385
8211,other vegetables;whole milk;soda,0.010,sausage,0.087,0.002,0.167,1.918
8212,domestic eggs;tropical fruit,0.008,other vegetables;whole milk,0.062,0.001,0.162,2.616
8213,other vegetables;domestic eggs;whole milk,0.008,tropical fruit,0.094,0.001,0.152,1.619
8214,other vegetables;tropical fruit;whole milk,0.011,domestic eggs,0.055,0.001,0.113,2.045
8215,domestic eggs;tropical fruit;whole milk,0.004,other vegetables,0.177,0.001,0.343,1.936
8216,other vegetables;domestic eggs;tropical fruit,0.003,whole milk,0.241,0.001,0.462,1.918
8217,shopping bags;sausage,0.014,rolls/buns;soda,0.035,0.002,0.146,4.208
8218,shopping bags;rolls/buns,0.017,sausage;soda,0.021,0.002,0.122,5.726
8219,shopping bags;sausage;rolls/buns,0.005,soda,0.167,0.002,0.400,2.395
8220,shopping bags;sausage;soda,0.005,rolls/buns,0.179,0.002,0.426,2.384
8221,sausage;rolls/buns;soda,0.009,shopping bags,0.094,0.002,0.241,2.553
8222,shopping bags;rolls/buns;soda,0.005,sausage,0.087,0.002,0.392,4.514
8223,pip fruit;rolls/buns;whole milk,0.005,root vegetables,0.097,0.001,0.233,2.395
8224,pip fruit;rolls/buns;root vegetables,0.002,whole milk,0.241,0.001,0.455,1.889
8225,rolls/buns;whole milk;root vegetables,0.009,pip fruit,0.067,0.001,0.111,1.657
8226,pip fruit;whole milk;root vegetables,0.005,rolls/buns,0.179,0.001,0.200,1.120
8227,yogurt;rolls/buns;root vegetables,0.005,tropical fruit,0.094,0.001,0.260,2.771
8228,yogurt;tropical fruit;rolls/buns,0.006,root vegetables,0.097,0.001,0.224,2.308
8229,yogurt;tropical fruit;root vegetables,0.005,rolls/buns,0.179,0.001,0.289,1.618
8230,tropical fruit;rolls/buns;root vegetables,0.003,yogurt,0.126,0.001,0.406,3.213
8231,pip fruit;rolls/buns,0.011,other vegetables;whole milk,0.062,0.002,0.139,2.240
8232,pip fruit;rolls/buns;whole milk,0.005,other vegetables,0.177,0.002,0.349,1.969
8233,pip fruit;other vegetables;rolls/buns,0.003,whole milk,0.241,0.002,0.455,1.889
8234,other vegetables;rolls/buns;whole milk,0.014,pip fruit,0.067,0.002,0.114,1.695
8235,brown bread;rolls/buns,0.011,other vegetables;whole milk,0.062,0.001,0.136,2.192
8236,brown bread;rolls/buns;whole milk,0.004,other vegetables,0.177,0.001,0.368,2.080
8237,brown bread;other vegetables;rolls/buns,0.003,whole milk,0.241,0.001,0.519,2.155
8238,other vegetables;rolls/buns;whole milk,0.014,brown bread,0.060,0.001,0.106,1.765
8239,brown bread;other vegetables;whole milk,0.007,rolls/buns,0.179,0.001,0.219,1.225
8240,sausage;bottled water,0.010,whole milk;soda,0.034,0.001,0.117,3.490
8241,sausage;bottled water;whole milk,0.003,soda,0.167,0.001,0.423,2.533
8242,sausage;bottled water;soda,0.003,whole milk,0.241,0.001,0.367,1.524
8243,sausage;whole milk;soda,0.005,bottled water,0.105,0.001,0.234,2.226
8244,bottled water;whole milk;soda,0.006,sausage,0.087,0.001,0.183,2.110
8245,bottled beer;root vegetables,0.008,other vegetables;whole milk,0.062,0.001,0.160,2.581
8246,other vegetables;bottled beer;whole milk,0.005,root vegetables,0.097,0.001,0.245,2.522
8247,bottled beer;whole milk;root vegetables,0.003,other vegetables,0.177,0.001,0.480,2.710
8248,other vegetables;bottled beer;root vegetables,0.003,whole milk,0.241,0.001,0.462,1.918
8249,tropical fruit;soda,0.017,yogurt;whole milk,0.046,0.002,0.114,2.495
8250,yogurt;whole milk;soda,0.007,tropical fruit,0.094,0.002,0.261,2.780
8251,yogurt;tropical fruit;whole milk,0.010,soda,0.167,0.002,0.194,1.159
8252,yogurt;tropical fruit;soda,0.005,whole milk,0.241,0.002,0.419,1.740
8253,tropical fruit;whole milk;soda,0.005,yogurt,0.126,0.002,0.353,2.792
8254,frankfurter;rolls/buns,0.018,other vegetables;whole milk,0.062,0.002,0.107,1.728
8255,frankfurter;whole milk,0.017,other vegetables;rolls/buns,0.037,0.002,0.113,3.066
8256,other vegetables;frankfurter,0.013,rolls/buns;whole milk,0.051,0.002,0.143,2.799
8257,frankfurter;rolls/buns;whole milk,0.005,other vegetables,0.177,0.002,0.383,2.162
8258,other vegetables;frankfurter;rolls/buns,0.005,whole milk,0.241,0.002,0.409,1.700
8259,other vegetables;frankfurter;whole milk,0.005,rolls/buns,0.179,0.002,0.367,2.058
8260,other vegetables;rolls/buns;whole milk,0.014,frankfurter,0.055,0.002,0.136,2.497
8261,bottled beer;tropical fruit,0.007,bottled water;soda,0.026,0.001,0.156,5.975
8262,bottled beer;bottled water;soda,0.004,tropical fruit,0.094,0.001,0.238,2.537
8263,tropical fruit;bottled water;soda,0.004,bottled beer,0.078,0.001,0.256,3.282
8264,bottled beer;tropical fruit;bottled water,0.002,soda,0.167,0.001,0.526,3.151
8265,bottled beer;tropical fruit;soda,0.002,bottled water,0.105,0.001,0.435,4.136
8266,sausage;frankfurter,0.009,other vegetables;rolls/buns,0.037,0.001,0.131,3.569
8267,sausage;frankfurter;rolls/buns,0.003,other vegetables,0.177,0.001,0.355,2.003
8268,other vegetables;sausage;frankfurter,0.002,rolls/buns,0.179,0.001,0.500,2.801
8269,other vegetables;sausage;rolls/buns,0.007,frankfurter,0.055,0.001,0.162,2.962
8270,other vegetables;frankfurter;rolls/buns,0.005,sausage,0.087,0.001,0.250,2.877
8271,pork;whole milk,0.018,other vegetables;root vegetables,0.037,0.002,0.118,3.171
8272,pork;other vegetables,0.018,whole milk;root vegetables,0.039,0.002,0.118,3.017
8273,pork;root vegetables,0.011,other vegetables;whole milk,0.062,0.002,0.200,3.226
8274,pork;other vegetables;whole milk,0.007,root vegetables,0.097,0.002,0.290,2.985
8275,pork;whole milk;root vegetables,0.004,other vegetables,0.177,0.002,0.488,2.754
8276,pork;other vegetables;root vegetables,0.005,whole milk,0.241,0.002,0.444,1.847
8277,other vegetables;whole milk;root vegetables,0.015,pork,0.053,0.002,0.138,2.616
8278,citrus fruit;root vegetables,0.013,other vegetables;tropical fruit,0.027,0.002,0.174,6.455
8279,citrus fruit;tropical fruit,0.016,other vegetables;root vegetables,0.037,0.002,0.138,3.701
8280,tropical fruit;root vegetables,0.015,other vegetables;citrus fruit,0.023,0.002,0.146,6.463
8281,other vegetables;citrus fruit;root vegetables,0.006,tropical fruit,0.094,0.002,0.368,3.926
8282,other vegetables;citrus fruit;tropical fruit,0.006,root vegetables,0.097,0.002,0.368,3.794
8283,other vegetables;tropical fruit;root vegetables,0.007,citrus fruit,0.075,0.002,0.300,3.996
8284,citrus fruit;tropical fruit;root vegetables,0.003,other vegetables,0.177,0.002,0.700,3.952
8285,chocolate;newspapers,0.004,rolls/buns;whole milk,0.051,0.001,0.282,5.527
8286,chocolate;rolls/buns,0.009,newspapers;whole milk,0.025,0.001,0.125,4.960
8287,chocolate;newspapers;rolls/buns,0.002,whole milk,0.241,0.001,0.647,2.689
8288,newspapers;rolls/buns;whole milk,0.007,chocolate,0.043,0.001,0.175,4.059
8289,chocolate;newspapers;whole milk,0.002,rolls/buns,0.179,0.001,0.524,2.934
8290,chocolate;rolls/buns;whole milk,0.003,newspapers,0.077,0.001,0.333,4.325
8291,yogurt;rolls/buns,0.030,tropical fruit;whole milk,0.034,0.003,0.103,3.029
8292,yogurt;tropical fruit,0.022,rolls/buns;whole milk,0.051,0.003,0.139,2.719
8293,tropical fruit;rolls/buns,0.020,yogurt;whole milk,0.046,0.003,0.149,3.274
8294,yogurt;rolls/buns;whole milk,0.012,tropical fruit,0.094,0.003,0.252,2.687
8295,yogurt;tropical fruit;rolls/buns,0.006,whole milk,0.241,0.003,0.500,2.078
8296,yogurt;tropical fruit;whole milk,0.010,rolls/buns,0.179,0.003,0.312,1.747
8297,tropical fruit;rolls/buns;whole milk,0.008,yogurt,0.126,0.003,0.372,2.941
8298,canned beer;sausage,0.006,rolls/buns;soda,0.035,0.001,0.179,5.148
8299,canned beer;rolls/buns,0.010,sausage;soda,0.021,0.001,0.101,4.742
8300,canned beer;sausage;rolls/buns,0.003,soda,0.167,0.001,0.417,2.495
8301,sausage;rolls/buns;soda,0.009,canned beer,0.078,0.001,0.120,1.542
8302,canned beer;sausage;soda,0.002,rolls/buns,0.179,0.001,0.476,2.668
8303,canned beer;rolls/buns;soda,0.003,sausage,0.087,0.001,0.417,4.796
8304,sausage;rolls/buns;whole milk,0.008,soda,0.167,0.002,0.222,1.331
8305,sausage;whole milk;soda,0.005,rolls/buns,0.179,0.002,0.340,1.907
8306,rolls/buns;whole milk;soda,0.006,sausage,0.087,0.002,0.267,3.069
8307,citrus fruit;bottled water,0.012,yogurt;tropical fruit,0.022,0.001,0.109,4.950
8308,yogurt;citrus fruit;bottled water,0.003,tropical fruit,0.094,0.001,0.375,3.996
8309,yogurt;tropical fruit;bottled water,0.005,citrus fruit,0.075,0.001,0.267,3.552
8310,yogurt;citrus fruit;tropical fruit,0.004,bottled water,0.105,0.001,0.300,2.854
8311,citrus fruit;tropical fruit;bottled water,0.003,yogurt,0.126,0.001,0.375,2.966
8312,whipped/sour cream;tropical fruit,0.010,yogurt;rolls/buns,0.030,0.001,0.110,3.696
8313,yogurt;whipped/sour cream;rolls/buns,0.003,tropical fruit,0.094,0.001,0.323,3.437
8314,yogurt;tropical fruit;rolls/buns,0.006,whipped/sour cream,0.062,0.001,0.172,2.790
8315,yogurt;whipped/sour cream;tropical fruit,0.003,rolls/buns,0.179,0.001,0.323,1.807
8316,whipped/sour cream;tropical fruit;rolls/buns,0.002,yogurt,0.126,0.001,0.476,3.767
8317,newspapers;bottled water,0.010,rolls/buns;whole milk,0.051,0.001,0.101,1.979
8318,newspapers;rolls/buns;bottled water,0.004,whole milk,0.241,0.001,0.286,1.187
8319,newspapers;rolls/buns;whole milk,0.007,bottled water,0.105,0.001,0.159,1.510
8320,newspapers;bottled water;whole milk,0.004,rolls/buns,0.179,0.001,0.278,1.556
8321,rolls/buns;bottled water;whole milk,0.007,newspapers,0.077,0.001,0.141,1.827
8322,citrus fruit;bottled water,0.012,yogurt;whole milk,0.046,0.001,0.127,2.788
8323,yogurt;bottled water;whole milk,0.007,citrus fruit,0.075,0.001,0.200,2.664
8324,yogurt;citrus fruit;bottled water,0.003,whole milk,0.241,0.001,0.438,1.818
8325,yogurt;citrus fruit;whole milk,0.007,bottled water,0.105,0.001,0.203,1.930
8326,citrus fruit;bottled water;whole milk,0.004,yogurt,0.126,0.001,0.333,2.637
8327,pastry;rolls/buns,0.018,other vegetables;whole milk,0.062,0.002,0.108,1.738
8328,other vegetables;pastry,0.017,rolls/buns;whole milk,0.051,0.002,0.112,2.191
8329,other vegetables;rolls/buns;whole milk,0.014,pastry,0.081,0.002,0.136,1.677
